release_id,pdf_page,entity_type,value_verbatim,value_normalized,norm_rule,candidate_flags
65-HS1-834228961-62-HQ-83894-Section-10.pdf,109,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,109,DATE,"August 21, 1967","August 21, 1967",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,109,DATE,"Auguat 20, 1987","Auguat 20, 1987",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,111,PERSON,Mr. ROBERT,Mr. ROBERT,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,111,PERSON,Mr. EDWARDS,Mr. EDWARDS,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,111,ORG,NICAP,NICAP,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,111,ORG,OSI,OSI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,111,DATE,11/20/67,11/20/67,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,111,DATE,1/17/68,1/17/68,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,113,ORG,NICAP,NICAP,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,113,DATE,20 November 1967,20 November 1967,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,114,PERSON,Mr. Gle,Mr. Gle,,TRUNCATED
65-HS1-834228961-62-HQ-83894-Section-10.pdf,114,PERSON,Mr. Evans,Mr. Evans,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,114,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,114,DATE,"March 19, 1968","March 19, 1968",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,116,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,121,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,121,DATE,"March 18, 1968","March 18, 1968",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,127,PERSON,Mr. J. F.d.gar Hoover,Mr. J. F.d.gar Hoover,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,127,PERSON,Mr. Hoover,Mr. Hoover,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,127,PERSON,Mr. John,Mr. John,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,127,DATE,"March 19, 1969","March 19, 1969",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,127,DATE,"December 1, 1963","December 1, 1963",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,127,DATE,"December 8, 1963","December 8, 1963",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,129,DATE,"July 18, 1964","July 18, 1964",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,131,PERSON,Mr. Edward A. Stewart,Mr. Edward A. Stewart,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,131,PERSON,Mr. Stewart,Mr. Stewart,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,131,DATE,"July 28, 1964","July 28, 1964",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,132,PERSON,Mr. Cerame,Mr. Cerame,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,132,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,132,DATE,"May 7, 1969","May 7, 1969",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,134,DATE,"April 30, 1969","April 30, 1969",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,136,PERSON,Mr. Gale,Mr. Gale,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,136,PERSON,Mr. Wood,Mr. Wood,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,136,PERSON,Mr. Hoover,Mr. Hoover,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,136,PERSON,Mr. DeLoach,Mr. DeLoach,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,136,PERSON,Mr. Cleveland,Mr. Cleveland,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,136,PERSON,Mr. Mcinerney,Mr. Mcinerney,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,136,ORG,CIA,CIA,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,136,DATE,5/16/69,5/16/69,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,138,PERSON,Mr. Stephens,Mr. Stephens,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,138,PERSON,Mr. Hoover,Mr. Hoover,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,138,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,138,ORG,SAC,SAC,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,138,DATE,"May 21, 1969","May 21, 1969",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,140,PERSON,Mr. Larr,Mr. Larr,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,140,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,140,DATE,"May 14, 1969","May 14, 1969",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,140,MARKING,secret,SECRET,MARKING,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,145,PERSON,Mr. Paul Brassington VFO Astronomer,Mr. Paul Brassington VFO Astronomer,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,145,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,145,DATE,30 October 13,30 October 13,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,151,MARKING,secret,SECRET,MARKING,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,152,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,152,DATE,"February 23, 1972","February 23, 1972",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,154,PERSON,Mr. Hoover,Mr. Hoover,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,154,DATE,"February 15, 1972","February 15, 1972",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,157,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,157,ORG,CIA,CIA,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,157,ORG,OSI,OSI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,157,DATE,23 July 1971,23 July 1971,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,157,DATE,21 Jan 71,21 Jan 71,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,159,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,161,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,161,MARKING,Top Secret,TOP SECRET,MARKING,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,162,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,162,MARKING,Top Secret,TOP SECRET,MARKING,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,163,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,163,MARKING,Top Secret,TOP SECRET,MARKING,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,164,PERSON,Mr. Fraide,Mr. Fraide,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,164,PERSON,Gen. Inv,Gen Inv,RANK,TRUNCATED
65-HS1-834228961-62-HQ-83894-Section-10.pdf,164,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,164,DATE,"October 25, 1973","October 25, 1973",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,167,PERSON,Mr. Mintz,Mr. Mintz,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,167,PERSON,Mr. Larry Wt Bryant Apartment,Mr. Larry Wt Bryant Apartment,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,167,PERSON,Mr. Bryant,Mr. Bryant,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,167,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,167,DATE,"April 15, 1974","April 15, 1974",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,169,PERSON,Mr. John,Mr. John,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,169,PERSON,Mr. Castles,Mr. Castles,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,169,PERSON,Mr. Castles',Mr. Castles',,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,169,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,169,DATE,"March 31, 1974","March 31, 1974",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,169,DATE,"September 17, 1963","September 17, 1963",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,172,PERSON,Mr. W.R. Wannall Assoc. Dir,Mr. W.R. Wannall Assoc. Dir,,TRUNCATED
65-HS1-834228961-62-HQ-83894-Section-10.pdf,172,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,172,DATE,8/22/74,8/22/74,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,172,DATE,8/21/74,8/21/74,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,174,PERSON,Lt Col,Lt Col,,TRUNCATED
65-HS1-834228961-62-HQ-83894-Section-10.pdf,174,PERSON,Mr. Malmfeldt,Mr. Malmfeldt,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,174,ORG,Project Blue Book,Project Blue Book,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,174,ORG,USAF,USAF,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,174,LOCATOR,Room 7825,Room 7825,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,177,ORG,Project Blue Book,Project Blue Book,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,177,DATE,"December 17, 1969","December 17, 1969",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,180,PERSON,Mr. Malmfeldt,Mr. Malmfeldt,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,180,DATE,"Januarv 24, 1977","Januarv 24, 1977",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,182,PERSON,Mr. Stanley Schneider,Mr. Stanley Schneider,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,182,PERSON,Adm. Se,Adm. Se,,TRUNCATED
65-HS1-834228961-62-HQ-83894-Section-10.pdf,182,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,182,DATE,"June 15, 1977","June 15, 1977",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,183,PERSON,Adm. Sorv. Crim,Adm. Sorv. Crim,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,183,PERSON,Adm. Serv,Adm. Serv,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,183,PERSON,Mr. Adams,Mr. Adams,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,183,PERSON,Mr. Boynton,Mr. Boynton,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,183,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-10.pdf,183,DATE,6/14/77,6/14/77,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,1,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,2,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,2,ORG,SAC,SAC,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,2,DATE,"July 28, 1947","July 28, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,4,ORG,SAC,SAC,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,6,DATE,"August 13, 1947","August 13, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,6,DATE,"August 3, 1947","August 3, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,8,PERSON,Mr. Qla,Mr. Qla,,TRUNCATED
65-HS1-834228961-62-HQ-83894-Section-2.pdf,8,PERSON,Mr. Ladd,Mr. Ladd,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,8,PERSON,Mr. Ntrhol,Mr. Ntrhol,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,8,PERSON,Mr. Rosen,Mr. Rosen,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,8,PERSON,Mr. Tran,Mr. Tran,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,8,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,10,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,12,PERSON,Mr. Ladd FROM,Mr. Ladd FROM,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,12,PERSON,Mrs. Laura,Mrs. Laura,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,12,PERSON,Mrs. Laura Lane,Mrs. Laura Lane,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,14,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,17,PERSON,Mr. Reynolds,Mr. Reynolds,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,18,PERSON,Mr. Pennington,Mr. Pennington,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,18,ORG,SAC,SAC,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,18,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,19,PERSON,Mr ShaveRbe,Mr ShaveRbe,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,19,ORG,OAR,OAR,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,19,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,19,DATE,16 July 47,16 July 47,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,19,DATE,9 July 1947,9 July 1947,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,24,PERSON,Mr. Tolaou,Mr. Tolaou,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,24,PERSON,Mr. Onntea,Mr. Onntea,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,24,PERSON,Mr. KLS,Mr. KLS,,TRUNCATED
65-HS1-834228961-62-HQ-83894-Section-2.pdf,24,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,24,ORG,SAFETY,SAFETY,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,26,ORG,IDA,IDA,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,26,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,28,ORG,SAC,SAC,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,28,DATE,"August 14, 1947","August 14, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,31,DATE,"July 9, 1947","July 9, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,38,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,44,DATE,"July 10, 1947","July 10, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,46,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,46,DATE,"August 15, 1947","August 15, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,48,MARKING,secret,SECRET,MARKING,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,49,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,50,PERSON,Mr. D. M. Ladd,Mr. D. M. Ladd,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,52,PERSON,Mr. NOBLE ELLISON,Mr. NOBLE ELLISON,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,52,DATE,"August 12, 1947","August 12, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,55,PERSON,Mr. Laughlin,Mr. Laughlin,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,55,PERSON,Mr. Nease,Mr. Nease,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,55,PERSON,Mr. Tyler,Mr. Tyler,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,57,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,57,ORG,IDA,IDA,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,61,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,63,ORG,SAC,SAC,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,63,ORG,IDA,IDA,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,66,ORG,SAC,SAC,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,68,PERSON,Mr. JOHN BARTL,Mr. JOHN BARTL,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,68,PERSON,Mr. BAR,Mr. BAR,,TRUNCATED
65-HS1-834228961-62-HQ-83894-Section-2.pdf,68,PERSON,Mr. BARrL,Mr. BARrL,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,68,PERSON,Mr. BARI'L,Mr. BARI'L,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,68,ORG,SAC,SAC,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,68,DATE,"September 5, 1947","September 5, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,68,DATE,"August 15, 1947","August 15, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,68,DATE,"August 7, 1947","August 7, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,75,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,75,ORG,SAC,SAC,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,75,DATE,"July 30, 1947","July 30, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,75,DATE,"July 26, 1947","July 26, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,91,ORG,SAC,SAC,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,91,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,91,DATE,"September 5, 1947","September 5, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,91,DATE,"August 20, 1947","August 20, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,92,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,94,PERSON,Mrs. HAYMO,Mrs. HAYMO,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,94,PERSON,Mrs. DUPUIS,Mrs. DUPUIS,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,94,ORG,SAC,SAC,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,96,PERSON,Mr. Tolson,Mr. Tolson,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,96,PERSON,Mr. Clegg,Mr. Clegg,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,96,PERSON,Mr. Griffee,Mr. Griffee,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,96,DATE,"August 22, 1947","August 22, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,96,DATE,"August 19, 1947","August 19, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,98,DATE,"September 26, 1947","September 26, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,99,ORG,SAC,SAC,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,99,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,102,PERSON,Mr. Tracy Mr. Carson Mr,Mr. Tracy Mr. Carson Mr,,TRUNCATED
65-HS1-834228961-62-HQ-83894-Section-2.pdf,102,PERSON,Mr. Gurnea,Mr. Gurnea,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,102,PERSON,Mr. Harbo Winchell. Mr. Hendon,Mr. Harbo Winchell. Mr. Hendon,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,102,PERSON,Mr. Jones Mr. Pennington,Mr. Jones Mr. Pennington,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,102,PERSON,Mr. Nease,Mr. Nease,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,106,PERSON,Gen. Nathan,Gen Nathan,RANK,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,106,PERSON,Gen. Patrick Hurlev,Gen Patrick Hurlev,RANK,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,111,DATE,"August 28, 1947","August 28, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,111,DATE,"August 14, 1947","August 14, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,113,PERSON,Mr. Harbo,Mr. Harbo,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,113,PERSON,Mrs. J,Mrs. J,,TRUNCATED
65-HS1-834228961-62-HQ-83894-Section-2.pdf,113,PERSON,Mrs. Jlixon,Mrs. Jlixon,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,113,DATE,"August 28, 1947","August 28, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,114,PERSON,Lt Wd OJ Lk,Lt Wd OJ Lk,,TRUNCATED
65-HS1-834228961-62-HQ-83894-Section-2.pdf,115,PERSON,Mr. GEORGE FUGATE,Mr. GEORGE FUGATE,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,115,PERSON,Mr. FUGATE,Mr. FUGATE,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,115,PERSON,Mr. KIMBALL,Mr. KIMBALL,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,115,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,115,ORG,SAC,SAC,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,115,DATE,"August 28, 1947","August 28, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,115,DATE,"September 2, 1947","September 2, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,117,PERSON,Mr. RHODES,Mr. RHODES,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,117,PERSON,Mr. RHODF.S,Mr. RHODF.S,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,117,PERSON,Mr. RHODFS,Mr. RHODFS,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,117,DATE,"August 4, 1947","August 4, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,118,PERSON,Mr. RHODES,Mr. RHODES,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,118,PERSON,Mr. BROWER,Mr. BROWER,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,118,PERSON,Mr. FUGATE,Mr. FUGATE,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,118,PERSON,Mr. RHODE.S,Mr. RHODE.S,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,118,PERSON,Mr. RHODF.S,Mr. RHODF.S,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,118,PERSON,Mr. FUGATE'S,Mr. FUGATE'S,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,118,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,118,MARKING,top secret,TOP SECRET,MARKING,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,119,PERSON,Mr. RHODES,Mr. RHODES,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,119,DATE,"August 30, 1947","August 30, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,120,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,122,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,124,MARKING,CONFIDENTIAL,CONFIDENTIAL,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,125,PERSON,Mr. ReJD,Mr. ReJD,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,125,DATE,9/16/47,9/16/47,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,127,PERSON,Mr. JOHNSOO,Mr. JOHNSOO,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,127,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,127,DATE,"September 4, 1947","September 4, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,127,DATE,"June 24, 1947","June 24, 1947",,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,129,PERSON,Mr. Reynolds,Mr. Reynolds,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,129,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,131,PERSON,Mr. Reynolds,Mr. Reynolds,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,131,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,134,PERSON,Mr. Pennington,Mr. Pennington,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,138,PERSON,Mr. Ei,Mr. Ei,,TRUNCATED
65-HS1-834228961-62-HQ-83894-Section-2.pdf,138,ORG,FBI,FBI,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,138,ORG,SAC,SAC,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,138,ORG,IDA,IDA,,CLEAN
65-HS1-834228961-62-HQ-83894-Section-2.pdf,140,ORG,SAFETY,SAFETY,,CLEAN
